"nama_lengkap","gender","age","length_service","absent_hour","distribution_centers_id","distribution_centers_name","latitude","longitude","jumlah_produk"
"Gilbertson John","M",50.29502463,4.015442539,68.50967671,1,"Memphis TN",35.1174,-89.9711,3891
"Giles Arlene","F",42.40493787,7.71902049,43.64016059,1,"Memphis TN",35.1174,-89.9711,3891
"Gill Edna","F",44.73888771,2.562546386,74.48818935,1,"Memphis TN",35.1174,-89.9711,3891
"Gill Melissa","F",30.91349817,3.883514177,33.36406633,1,"Memphis TN",35.1174,-89.9711,3891
"Gillespie Clara","F",24.97433732,4.878011132,22.95235673,1,"Memphis TN",35.1174,-89.9711,3891
"Gipson Flossie","F",39.20903754,4.176865122,104.2628807,1,"Memphis TN",35.1174,-89.9711,3891
"Glenn Jillian","F",65.43117028,1.637243841,224.3515748,1,"Memphis TN",35.1174,-89.9711,3891
"Goff Phillip","M",56.11144912,6.904709931,174.8647281,1,"Memphis TN",35.1174,-89.9711,3891
"Goldberg John","M",57.52585967,3.892874417,139.1067891,1,"Memphis TN",35.1174,-89.9711,3891
"Goldsberry Rachel","F",29.81307393,5.301479518,0.411764171,1,"Memphis TN",35.1174,-89.9711,3891
"Gomez Francisco","M",48.59094095,7.05795262,106.5923521,1,"Memphis TN",35.1174,-89.9711,3891
"Gonzales Emma","F",43.01310985,4.329568577,93.50117453,1,"Memphis TN",35.1174,-89.9711,3891
"Gonzales Martin","M",26.0923043,2.254539219,0,1,"Memphis TN",35.1174,-89.9711,3891
"Gonzalez Brandee","F",39.23949284,4.825295839,71.17447028,1,"Memphis TN",35.1174,-89.9711,3891
"Gonzalez George","M",49.68208719,4.28127095,61.79524171,1,"Memphis TN",35.1174,-89.9711,3891
"Gonzalez Georgia","F",45.58722117,4.140922467,36.05779158,1,"Memphis TN",35.1174,-89.9711,3891
"Gonzalez Jerry","M",44.72647564,5.837264015,63.15433161,1,"Memphis TN",35.1174,-89.9711,3891
"Gonzalez Joshua","M",54.75988064,6.069826782,83.08620863,1,"Memphis TN",35.1174,-89.9711,3891
"Gonzalez Meghan","F",43.83884206,4.582543922,96.40845761,1,"Memphis TN",35.1174,-89.9711,3891
"Goodall Michael","M",39.44533865,5.61504177,50.49907785,1,"Memphis TN",35.1174,-89.9711,3891
"Gordon Bradley","M",59.50716933,2.845043435,99.53448271,1,"Memphis TN",35.1174,-89.9711,3891
"Gragg Barbara","F",50.36904229,5.537663677,70.70001862,1,"Memphis TN",35.1174,-89.9711,3891
"Grant Nicholas","M",36.86708813,5.81361531,16.30521727,1,"Memphis TN",35.1174,-89.9711,3891
"Gray Lori","F",31.6295766,3.273757934,0,1,"Memphis TN",35.1174,-89.9711,3891
"Green Anthony","M",35.66822507,5.157882488,15.00043481,1,"Memphis TN",35.1174,-89.9711,3891
"Green Nichole","F",46.24403275,4.508562488,60.86821313,1,"Memphis TN",35.1174,-89.9711,3891
"Greenhill Fred","M",48.85500793,5.991738972,67.03639648,1,"Memphis TN",35.1174,-89.9711,3891
"Griggs Debra","F",57.17305982,7.104284139,178.2730815,1,"Memphis TN",35.1174,-89.9711,3891
"Grimaldi Nicholas","M",42.86021859,1.90508318,53.61361129,1,"Memphis TN",35.1174,-89.9711,3891
"Gross Cindy","F",41.47646167,5.496667926,47.06854993,1,"Memphis TN",35.1174,-89.9711,3891
"Gross Julie","F",37.71203473,4.038526052,37.40686283,1,"Memphis TN",35.1174,-89.9711,3891
"Groves Martha","F",69.33330279,4.564354171,220.5941849,1,"Memphis TN",35.1174,-89.9711,3891
"Guajardo Cynthia","F",42.51405735,0.696873054,82.89702302,1,"Memphis TN",35.1174,-89.9711,3891
"Gustafson Carey","F",25.240531,5.68090201,0,1,"Memphis TN",35.1174,-89.9711,3891
"Guthrie Susan","F",37.27070083,7.021499213,52.95063292,1,"Memphis TN",35.1174,-89.9711,3891
"Gutierrez Barbara","F",42.97500228,3.487006987,119.529161,1,"Memphis TN",35.1174,-89.9711,3891
"Gutierrez Carrie","F",25.04811705,7.997694738,0,1,"Memphis TN",35.1174,-89.9711,3891
"Haase Robert","M",40.74611549,7.116649172,95.1432811,1,"Memphis TN",35.1174,-89.9711,3891
"Hahn Ricky","M",34.58926086,5.181532327,0,1,"Memphis TN",35.1174,-89.9711,3891
"Hall Alton","M",43.63144957,2.537694637,40.46799271,1,"Memphis TN",35.1174,-89.9711,3891
"Hall Andrea","F",40.33492499,5.825699539,95.21097697,1,"Memphis TN",35.1174,-89.9711,3891
"Hall Lillian","F",46.33959139,4.835567386,111.4056818,1,"Memphis TN",35.1174,-89.9711,3891
"Hall William","M",38.68016361,8.345231442,49.85670655,1,"Memphis TN",35.1174,-89.9711,3891
"Hamlin Roger","M",55.83492729,5.223105466,142.609888,1,"Memphis TN",35.1174,-89.9711,3891
"Hammond Christopher","M",48.92708862,3.006986995,143.8674774,1,"Memphis TN",35.1174,-89.9711,3891
"Hammond Janice","F",48.42677102,6.769243152,113.3003625,1,"Memphis TN",35.1174,-89.9711,3891
"Hammond Steve","M",35.06137951,3.3789789,21.20823419,1,"Memphis TN",35.1174,-89.9711,3891
"Han Sharon","F",30.8465739,4.377832231,33.03855689,1,"Memphis TN",35.1174,-89.9711,3891
"Hanson Sherry","F",38.61901959,5.739838554,80.00442511,1,"Memphis TN",35.1174,-89.9711,3891
"Hardesty Anthony","M",47.92197,24.632594,0,1,"Memphis TN",35.1174,-89.9711,3891
"Harley Clifford","M",35.45948452,2.510153549,30.85499852,1,"Memphis TN",35.1174,-89.9711,3891
"Harney Gene","M",49.65301634,4.432802719,101.9624381,1,"Memphis TN",35.1174,-89.9711,3891
"Harriman Kim","F",45.9743595,5.156825441,94.57280287,1,"Memphis TN",35.1174,-89.9711,3891
"Harris Lois","F",52.09529645,6.222004259,86.35361291,1,"Memphis TN",35.1174,-89.9711,3891
"Harrison James","M",42.98570959,5.073579143,87.24947324,1,"Memphis TN",35.1174,-89.9711,3891
"Harrison Jessie","F",40.27154201,4.349041781,100.9519821,1,"Memphis TN",35.1174,-89.9711,3891
"Harrison Kristina","F",39.36308035,6.053341352,33.39821207,1,"Memphis TN",35.1174,-89.9711,3891
"Hartley Pamela","F",53.6846219,2.995112718,73.60600907,1,"Memphis TN",35.1174,-89.9711,3891
"Harvey Hector","M",51.98095879,6.908172371,77.85639145,1,"Memphis TN",35.1174,-89.9711,3891
"Hatcher Debbie","F",54.33189518,4.180933263,141.4982522,1,"Memphis TN",35.1174,-89.9711,3891
"Hatchett Charles","M",50.22102213,3.957214002,98.98629368,1,"Memphis TN",35.1174,-89.9711,3891
"Hathcock Reuben","M",54.69056424,4.80110789,64.28634968,1,"Memphis TN",35.1174,-89.9711,3891
"Hauk Gregory","M",31.81591417,3.853636975,14.70166591,1,"Memphis TN",35.1174,-89.9711,3891
"Hay James","M",33.09360688,4.680001623,21.53191615,1,"Memphis TN",35.1174,-89.9711,3891
"Hayden Kenneth","M",47.6040848,4.149329545,12.68410865,1,"Memphis TN",35.1174,-89.9711,3891
"Haynes David","M",55.29718505,5.017519228,97.11315216,1,"Memphis TN",35.1174,-89.9711,3891
"Healey Paula","F",26.12751023,2.279210558,15.87280517,1,"Memphis TN",35.1174,-89.9711,3891
"Heath Fay","F",63.16657702,4.837846954,196.9995453,1,"Memphis TN",35.1174,-89.9711,3891
"Hedgepeth Douglas","M",34.16941043,7.182141685,8.827386301,1,"Memphis TN",35.1174,-89.9711,3891
"Helms Lisa","F",31.48262484,2.932562922,23.40910406,1,"Memphis TN",35.1174,-89.9711,3891
"Henderson Annie","F",52.53689321,6.133452005,143.8909202,1,"Memphis TN",35.1174,-89.9711,3891
"Henderson Nancy","F",32.16351622,2.108463185,0,1,"Memphis TN",35.1174,-89.9711,3891
"Henke Johnson","M",32.80631,7.703366,29.33405488,1,"Memphis TN",35.1174,-89.9711,3891
"Henry Tommy","M",44.21800002,3.57854849,24.08541224,1,"Memphis TN",35.1174,-89.9711,3891
"Henson Charley","M",63.98928924,6.24026701,200.479212,1,"Memphis TN",35.1174,-89.9711,3891
"Heredia Jermaine","M",38.60898898,3.761249932,30.58451345,1,"Memphis TN",35.1174,-89.9711,3891
"Herman Charles","M",27.02017753,4.731949421,0,1,"Memphis TN",35.1174,-89.9711,3891
"Hernandez Jill","F",42.96657599,2.571598197,70.49970917,1,"Memphis TN",35.1174,-89.9711,3891
"Hernandez Perry","M",39.96443261,3.595017039,20.06984014,1,"Memphis TN",35.1174,-89.9711,3891
"Hernandez Richard","M",45.04023045,5.225533572,33.88865481,1,"Memphis TN",35.1174,-89.9711,3891
"Hernandez Walter","M",56.57166,10.702093,0,1,"Memphis TN",35.1174,-89.9711,3891
"Heroux Elijah","M",34.02589406,2.814045513,59.66601999,1,"Memphis TN",35.1174,-89.9711,3891
"Herrera James","M",49.15468704,7.441237228,94.10308221,1,"Memphis TN",35.1174,-89.9711,3891
"Herrera Stephen","M",54.91964142,3.088846244,106.506743,1,"Memphis TN",35.1174,-89.9711,3891
"Herrington Barbara","F",46.67329337,5.329563244,101.8370329,1,"Memphis TN",35.1174,-89.9711,3891
"Herzberg Doretha","F",47.8373219,4.081586102,107.9852665,1,"Memphis TN",35.1174,-89.9711,3891
"High David","M",31.95389552,3.796063538,17.26446784,1,"Memphis TN",35.1174,-89.9711,3891
"Hiner Alex","M",20.73986192,4.348069908,0,1,"Memphis TN",35.1174,-89.9711,3891
"Hirsch Gary","M",37.74395145,5.587965734,27.98332079,1,"Memphis TN",35.1174,-89.9711,3891
"Holland John","M",44.69382188,1.667580089,58.57518862,1,"Memphis TN",35.1174,-89.9711,3891
"Hollen Joseph","M",48.20856562,7.087451834,101.1876391,1,"Memphis TN",35.1174,-89.9711,3891
"Hoover Faye","F",43.46949077,4.962535536,30.99812948,1,"Memphis TN",35.1174,-89.9711,3891
"Horwitz Lisa","F",42.56793419,4.591510504,105.441647,1,"Memphis TN",35.1174,-89.9711,3891
"Hosier Christopher","M",24.03949928,5.028375836,0,1,"Memphis TN",35.1174,-89.9711,3891
"Houston Harold","M",24.50853,4.796216863,0,1,"Memphis TN",35.1174,-89.9711,3891
"Houston Sydney","M",45.43429205,4.978422408,62.60221865,1,"Memphis TN",35.1174,-89.9711,3891
"Huck Ann","F",41.06977334,3.994213654,90.13626075,1,"Memphis TN",35.1174,-89.9711,3891
"Hudson Carol","F",34.94876365,2.998074833,11.12284997,1,"Memphis TN",35.1174,-89.9711,3891
"Hughes Margaret","F",65.03202077,3.690163126,207.3551542,1,"Memphis TN",35.1174,-89.9711,3891
"Hulett Florence","F",44.22969208,5.520121991,57.18578016,1,"Memphis TN",35.1174,-89.9711,3891
"Hull Craig","M",46.11313148,5.623581958,35.37072859,1,"Memphis TN",35.1174,-89.9711,3891
"Hutchins Karen","F",34.26081771,4.880331758,69.8380972,1,"Memphis TN",35.1174,-89.9711,3891
"Hyder David","M",36.38151625,5.730835151,13.26559148,1,"Memphis TN",35.1174,-89.9711,3891
"Hysell Jose","M",49.28275438,3.992622296,105.896959,1,"Memphis TN",35.1174,-89.9711,3891
"Ibarra Arturo","M",44.26410388,5.004230458,5.416488983,1,"Memphis TN",35.1174,-89.9711,3891
"Ingram Robert","M",45.59780177,5.953659633,129.2151037,1,"Memphis TN",35.1174,-89.9711,3891
"Ingram Sonia","F",58.86385544,5.598815357,146.2338928,1,"Memphis TN",35.1174,-89.9711,3891
"Jackson Frank","M",47.5553217,7.707211215,113.9958857,1,"Memphis TN",35.1174,-89.9711,3891
"Jackson Gerald","M",42.77034381,3.381729035,72.74858838,1,"Memphis TN",35.1174,-89.9711,3891
"Jackson Jacqueline","F",16.57718746,4.497088343,0,1,"Memphis TN",35.1174,-89.9711,3891
"Jackson John","M",50.6697757,2.495741241,102.0823891,1,"Memphis TN",35.1174,-89.9711,3891
"Jackson Jonathan","M",45.07542876,4.182692043,79.38496396,1,"Memphis TN",35.1174,-89.9711,3891
"Jackson Joyce","F",58.55288406,2.923031327,122.1279087,1,"Memphis TN",35.1174,-89.9711,3891
"Jackson Peter","M",47.65180705,4.287485619,73.30704276,1,"Memphis TN",35.1174,-89.9711,3891
"Jankowski Steven","M",46.93512856,4.076901727,50.99082253,1,"Memphis TN",35.1174,-89.9711,3891
"Jenkins Ernest","M",44.71609935,4.274275626,72.69807308,1,"Memphis TN",35.1174,-89.9711,3891
"Jensen Richard","M",43.41535674,5.766744329,84.02776905,1,"Memphis TN",35.1174,-89.9711,3891
"Jernigan Caroline","F",46.34036748,5.443426787,33.08844526,1,"Memphis TN",35.1174,-89.9711,3891
"Jess Laura","F",33.10241463,5.148702254,1.860042906,1,"Memphis TN",35.1174,-89.9711,3891
"Jiminez Marion","F",38.01194638,4.025991351,61.55764368,1,"Memphis TN",35.1174,-89.9711,3891
"Johnson Brooks","M",40.67962864,3.635833246,97.3304284,1,"Memphis TN",35.1174,-89.9711,3891
"Johnson Gloria","F",35.54937833,4.544618067,50.58972127,1,"Memphis TN",35.1174,-89.9711,3891
"Johnson Harold","M",54.84166553,4.456971522,171.8114788,1,"Memphis TN",35.1174,-89.9711,3891
"Johnson Jamie","M",41.90324584,6.159309657,45.10218444,1,"Memphis TN",35.1174,-89.9711,3891
"Johnson Jocelyn","F",55.34810109,2.318576234,134.2977459,1,"Memphis TN",35.1174,-89.9711,3891
"Johnson Linda","F",46.16008978,4.421949556,75.34500744,1,"Memphis TN",35.1174,-89.9711,3891
"Johnson Ma","F",33.61840878,5.562311459,22.38228059,1,"Memphis TN",35.1174,-89.9711,3891
"Johnson Martin","M",40.60118536,5.555928719,38.30232484,1,"Memphis TN",35.1174,-89.9711,3891
"Johnson Mary","F",41.82869078,1.402084907,35.66838941,1,"Memphis TN",35.1174,-89.9711,3891
"Johnson Robert","M",49.3830913,0.82522954,29.30207964,1,"Memphis TN",35.1174,-89.9711,3891
"Johnson Sandra","F",19.57376118,7.181646622,0,1,"Memphis TN",35.1174,-89.9711,3891
"Johnson William","M",44.81383955,6.258446717,49.91629329,1,"Memphis TN",35.1174,-89.9711,3891
"Jones Brandon","M",56.19872041,1.233182086,126.6982594,1,"Memphis TN",35.1174,-89.9711,3891
"Jones Elia","F",65.75934923,5.384516664,233.1021576,1,"Memphis TN",35.1174,-89.9711,3891
"Jones Emilie","F",58.64517948,5.956264232,160.3340303,1,"Memphis TN",35.1174,-89.9711,3891
"Jones Eunice","F",37.16843889,5.337018164,41.80299158,1,"Memphis TN",35.1174,-89.9711,3891
"Jones Gerald","M",24.40207612,3.730516294,0,1,"Memphis TN",35.1174,-89.9711,3891
"Jones Jack","M",45.64645559,5.280086244,71.09952447,1,"Memphis TN",35.1174,-89.9711,3891
"Jones John","M",53.40176687,7.24794603,50.58344539,1,"Memphis TN",35.1174,-89.9711,3891
"Jones Joseph","M",44.59207526,2.466799434,34.42350136,1,"Memphis TN",35.1174,-89.9711,3891
"Jones Robert","M",47.75236126,2.850732377,60.81271854,1,"Memphis TN",35.1174,-89.9711,3891
"Jordan Veronica","F",49.53964028,4.027911694,135.4870802,1,"Memphis TN",35.1174,-89.9711,3891
"Joseph Perry","M",43.47856994,3.797111619,35.05255792,1,"Memphis TN",35.1174,-89.9711,3891
"Justice Deana","F",29.91481125,4.315417326,33.93587376,1,"Memphis TN",35.1174,-89.9711,3891
"Kaplan Robin","M",55.58692664,6.393365192,122.6896738,1,"Memphis TN",35.1174,-89.9711,3891
"Karam Daisey","F",46.03397454,4.201404439,46.01378841,1,"Memphis TN",35.1174,-89.9711,3891
"Kearns Kim","F",49.43192655,5.002204672,99.69285095,1,"Memphis TN",35.1174,-89.9711,3891
"Kesterson Kelly","F",34.65153733,6.361780335,40.69237174,1,"Memphis TN",35.1174,-89.9711,3891
"Khan William","M",59.17858434,2.13436145,154.0799903,1,"Memphis TN",35.1174,-89.9711,3891
"Kimble Richard","M",43.86863344,3.830150345,117.1605322,1,"Memphis TN",35.1174,-89.9711,3891
"Kimbrough Juli","F",25.55712932,6.069744353,14.62730672,1,"Memphis TN",35.1174,-89.9711,3891
"Kimmel Paul","M",52.57792648,2.416559598,152.8200622,1,"Memphis TN",35.1174,-89.9711,3891
"King Carol","F",46.34955122,4.679663774,94.54579133,1,"Memphis TN",35.1174,-89.9711,3891
"King Doris","F",54.33528346,5.747266233,126.7102398,1,"Memphis TN",35.1174,-89.9711,3891
"King Linda","F",48.69198786,3.198805337,144.9282661,1,"Memphis TN",35.1174,-89.9711,3891
"Kirk Margaret","F",41.29784599,3.452184716,26.72756124,1,"Memphis TN",35.1174,-89.9711,3891
"Kitterman Claudia","F",40.01381277,4.592841372,39.7956651,1,"Memphis TN",35.1174,-89.9711,3891
"Klein Ida","F",42.82792744,4.887753036,77.23774024,1,"Memphis TN",35.1174,-89.9711,3891
"Knox Marie","F",53.90816036,5.671169549,105.8103977,1,"Memphis TN",35.1174,-89.9711,3891
"Koch Elias","M",48.80398211,4.307390185,71.04634646,1,"Memphis TN",35.1174,-89.9711,3891
"Koehn Paul","M",21.28777978,3.695852416,0,1,"Memphis TN",35.1174,-89.9711,3891
"Koga Kristen","F",29.53719044,4.456473718,12.07758868,1,"Memphis TN",35.1174,-89.9711,3891
"Kratochvil Elsa","F",37.53322423,4.487008466,65.98885232,1,"Memphis TN",35.1174,-89.9711,3891
"Kujawski Cherie","F",44.92388591,2.115230462,85.29538437,1,"Memphis TN",35.1174,-89.9711,3891
"Lacroix Miriam","F",46.48427297,8.674857135,49.02291366,1,"Memphis TN",35.1174,-89.9711,3891
"Ladner Stephanie","F",21.69947728,5.813902216,0,1,"Memphis TN",35.1174,-89.9711,3891
"Laguna Harold","M",35.74526365,7.718407757,37.76751678,1,"Memphis TN",35.1174,-89.9711,3891
"Lambdin Michael","M",45.67635806,4.565553334,98.95464879,1,"Memphis TN",35.1174,-89.9711,3891
"Lantz Darlene","F",53.14618485,4.66761099,122.0328614,1,"Memphis TN",35.1174,-89.9711,3891
"Larabee Lisa","F",43.04621404,5.061322189,66.97287292,1,"Memphis TN",35.1174,-89.9711,3891
"Lawrence Linda","F",32.40695737,1.762785487,30.80470036,1,"Memphis TN",35.1174,-89.9711,3891
"Lawson Alfred","M",45.59919317,3.625596719,40.82930191,1,"Memphis TN",35.1174,-89.9711,3891
"Layman Angelica","F",42.63644281,5.982794346,60.09046813,1,"Memphis TN",35.1174,-89.9711,3891
"Lebowitz Josephine","F",41.88388358,2.332512976,89.14538288,1,"Memphis TN",35.1174,-89.9711,3891
"Lee Helen","F",67,1,0,1,"Memphis TN",35.1174,-89.9711,3891
"Lee Martha","F",29.2278879,7.190619503,1.795941176,1,"Memphis TN",35.1174,-89.9711,3891
"Legette Peter","M",29.60735515,3.934548947,0,1,"Memphis TN",35.1174,-89.9711,3891
"Lemieux Mildred","F",25.69161006,2.991035178,0,1,"Memphis TN",35.1174,-89.9711,3891
"Lemley Rhonda","F",48.90686616,3.85046191,135.3150332,1,"Memphis TN",35.1174,-89.9711,3891
"Leon Courtney","F",46.55931937,1.71009023,73.41098698,1,"Memphis TN",35.1174,-89.9711,3891
"Leopold Sherry","F",30.98552645,6.326802714,22.95751698,1,"Memphis TN",35.1174,-89.9711,3891
"Leroy Stephen","M",34.53124097,4.24775651,0,1,"Memphis TN",35.1174,-89.9711,3891
"Lewis Donna","F",46.83538236,4.653474094,107.0014828,1,"Memphis TN",35.1174,-89.9711,3891
"Lewis Patricia","F",35.48255111,5.445040649,25.77475866,1,"Memphis TN",35.1174,-89.9711,3891
"Lewis Thomas","M",56.76769025,5.553395138,135.6532489,1,"Memphis TN",35.1174,-89.9711,3891
"Little Daniel","M",46.20881073,4.574756395,70.06987632,1,"Memphis TN",35.1174,-89.9711,3891
"Little Martin","M",20.96574909,3.723273303,0,1,"Memphis TN",35.1174,-89.9711,3891
"Littleton Linda","F",62.2971665,5.153505576,192.4024004,1,"Memphis TN",35.1174,-89.9711,3891
"Lockett Tim","M",42.054885,5.564936772,21.35773016,1,"Memphis TN",35.1174,-89.9711,3891
"Logan James","M",32.91570275,7.047870048,0,1,"Memphis TN",35.1174,-89.9711,3891
"Logsdon Matt","M",57.26325584,3.386486713,101.5052731,1,"Memphis TN",35.1174,-89.9711,3891
"Long Daryl","M",55.96598211,3.503246544,137.1612133,1,"Memphis TN",35.1174,-89.9711,3891
"Long Paula","F",32.25729619,6.279893018,3.736624942,1,"Memphis TN",35.1174,-89.9711,3891
"Looney Patricia","F",31.23952319,3.482800375,0,1,"Memphis TN",35.1174,-89.9711,3891
"Lopez Amy","F",51.24375,21.541747,41.73836222,1,"Memphis TN",35.1174,-89.9711,3891
"Lopez Bradley","M",51.39123501,3.909456925,116.5420115,1,"Memphis TN",35.1174,-89.9711,3891
"Lopez Norman","M",54.43655021,5.638242983,133.2523596,1,"Memphis TN",35.1174,-89.9711,3891
"Lopez Vicki","F",42.15424319,4.009931967,29.04746388,1,"Memphis TN",35.1174,-89.9711,3891
"Lovelace Robert","M",35.67119359,4.717901356,31.30850408,1,"Memphis TN",35.1174,-89.9711,3891
"Lovell Tammy","F",35.91912488,6.344438518,84.45016263,1,"Memphis TN",35.1174,-89.9711,3891
"Lowery Audrey","F",34.70038888,7.039138036,14.57029485,1,"Memphis TN",35.1174,-89.9711,3891
"Luman Robert","M",45.36517937,7.719269776,121.3932336,1,"Memphis TN",35.1174,-89.9711,3891
"Lumpkin Annette","F",38.94188592,4.575552688,71.01857094,1,"Memphis TN",35.1174,-89.9711,3891
"Lundberg Doris","F",47.73509474,4.934396218,101.8262523,1,"Memphis TN",35.1174,-89.9711,3891
"Lundeen Julia","F",34.1267256,3.738673759,13.44237011,1,"Memphis TN",35.1174,-89.9711,3891
"Lundy Ruben","M",43.48452795,5.048361732,50.92031253,1,"Memphis TN",35.1174,-89.9711,3891
"Lunsford Samuel","M",49.16902967,2.47893856,109.8676129,1,"Memphis TN",35.1174,-89.9711,3891
"Lynch Raymond","M",47.0598613,5.691602847,86.27605733,1,"Memphis TN",35.1174,-89.9711,3891
"Mack Kevin","M",43.30313033,6.364241139,2.277309918,1,"Memphis TN",35.1174,-89.9711,3891
"Mackenzie Ruth","F",44.31611496,3.695549664,72.73067719,1,"Memphis TN",35.1174,-89.9711,3891
"Maddux Donald","M",46.49949873,3.526069068,61.6591462,1,"Memphis TN",35.1174,-89.9711,3891
"Madigan Donald","M",31.17432175,5.811643209,74.174938,1,"Memphis TN",35.1174,-89.9711,3891
"Madore Carmela","F",55.25133067,6.477286982,124.9721375,1,"Memphis TN",35.1174,-89.9711,3891
"Mandel Mark","M",45.08986723,5.361050824,56.15854579,1,"Memphis TN",35.1174,-89.9711,3891
"Mann Delores","F",52.98397758,3.26190697,102.5851786,1,"Memphis TN",35.1174,-89.9711,3891
"Manning Kim","F",31.3628561,5.984736312,0.379013798,1,"Memphis TN",35.1174,-89.9711,3891
"Manning Ronnie","M",53.45257246,6.67548378,119.0662751,1,"Memphis TN",35.1174,-89.9711,3891
"Manson Cindi","F",39.84124439,4.089794075,71.25020827,1,"Memphis TN",35.1174,-89.9711,3891
"Manus Eric","M",61.12210547,4.92041022,112.9258299,1,"Memphis TN",35.1174,-89.9711,3891
"March Joseph","M",58.13304183,7.806944723,95.95336768,1,"Memphis TN",35.1174,-89.9711,3891
"Maroney Melanie","F",29.92297869,6.221473687,9.832824248,1,"Memphis TN",35.1174,-89.9711,3891
"Marro Robert","M",53.61832853,8.051582081,117.3567293,1,"Memphis TN",35.1174,-89.9711,3891
"Martens Melinda","F",47.29010084,2.48094633,10.28347969,1,"Memphis TN",35.1174,-89.9711,3891
